Fecha,Año,Mes,Dia,Trimestre,Dia_semana,semana,dia_año,ingreso neto
2019-07-27,2019,7,27,,7,30,27,6528336
2019-07-28,2019,7,28,,1,31,28,515185
2019-07-29,2019,7,29,,2,31,29,29739429
2019-07-30,2019,7,30,,3,31,30,31170078
2019-07-31,2019,7,31,,4,31,31,52980745
2019-08-01,2019,8,1,,5,31,1,5149077
2019-08-02,2019,8,2,,6,31,2,15824661
2019-08-03,2019,8,3,,7,31,3,4636476
2019-08-04,2019,8,4,,1,32,4,114446
2019-08-05,2019,8,5,,2,32,5,15962520
2019-08-06,2019,8,6,,3,32,6,21875500
2019-08-07,2019,8,7,,4,32,7,24416017
2019-08-08,2019,8,8,,5,32,8,38698415
2019-08-09,2019,8,9,,6,32,9,42401311
2019-08-10,2019,8,10,,7,32,10,5086644
2019-08-11,2019,8,11,,1,33,11,577445
2019-08-12,2019,8,12,,2,33,12,80239114
2019-08-13,2019,8,13,,3,33,13,119385803
2019-08-14,2019,8,14,,4,33,14,152330299
2019-08-15,2019,8,15,,5,33,15,656019330
2019-08-16,2019,8,16,,6,33,16,349689528
2019-08-17,2019,8,17,,7,33,17,54735588
2019-08-18,2019,8,18,,1,34,18,1116253
2019-08-19,2019,8,19,,2,34,19,515444826
2019-08-20,2019,8,20,,3,34,20,50422273
2019-08-21,2019,8,21,,4,34,21,24149654
2019-08-22,2019,8,22,,5,34,22,29837468
2019-08-23,2019,8,23,,6,34,23,34863311
2019-08-24,2019,8,24,,7,34,24,5714952
2019-08-25,2019,8,25,,1,35,25,112849
2019-08-26,2019,8,26,,2,35,26,21319989
2019-08-27,2019,8,27,,3,35,27,14896459
2019-08-28,2019,8,28,,4,35,28,34795840
2019-08-29,2019,8,29,,5,35,29,18820017
2019-08-30,2019,8,30,,6,35,30,50067599
2019-08-31,2019,8,31,,7,35,31,13981086
2019-09-01,2019,9,1,,1,36,1,612708
2019-09-02,2019,9,2,,2,36,2,10407407
2019-09-03,2019,9,3,,3,36,3,5383425
2019-09-04,2019,9,4,,4,36,4,7386291
2019-09-05,2019,9,5,,5,36,5,19845091
2019-09-06,2019,9,6,,6,36,6,27340195
2019-09-07,2019,9,7,,7,36,7,5348345
2019-09-08,2019,9,8,,1,37,8,364765
2019-09-09,2019,9,9,,2,37,9,38008986
2019-09-10,2019,9,10,,3,37,10,90218626
2019-09-11,2019,9,11,,4,37,11,113449200
2019-09-12,2019,9,12,,5,37,12,236049590
2019-09-13,2019,9,13,,6,37,13,383236647
2019-09-14,2019,9,14,,7,37,14,3690636
2019-09-15,2019,9,15,,1,38,15,3665240
2019-09-16,2019,9,16,,2,38,16,8198305
2019-09-17,2019,9,17,,3,38,17,45170515
2019-09-18,2019,9,18,,4,38,18,622697035
2019-09-19,2019,9,19,,5,38,19,94239806
2019-09-20,2019,9,20,,6,38,20,433164152
2019-09-21,2019,9,21,,7,38,21,13179934
2019-09-22,2019,9,22,,1,39,22,487256
2019-09-23,2019,9,23,,2,39,23,20161337
2019-09-24,2019,9,24,,3,39,24,14311616
2019-09-25,2019,9,25,,4,39,25,18806432
2019-09-26,2019,9,26,,5,39,26,25998428
2019-09-27,2019,9,27,,6,39,27,33971742
2019-09-28,2019,9,28,,7,39,28,15517622
2019-09-29,2019,9,29,,1,40,29,410364
2019-09-30,2019,9,30,,2,40,30,53148032
2019-10-01,2019,10,1,,3,40,1,8711197
2019-10-02,2019,10,2,,4,40,2,9079619
2019-10-03,2019,10,3,,5,40,3,9760762
2019-10-04,2019,10,4,,6,40,4,22792311
2019-10-05,2019,10,5,,7,40,5,4418412
2019-10-06,2019,10,6,,1,41,6,216612
2019-10-07,2019,10,7,,2,41,7,26193664
2019-10-08,2019,10,8,,3,41,8,35274778
2019-10-09,2019,10,9,,4,41,9,60791907
2019-10-10,2019,10,10,,5,41,10,74962975
2019-10-11,2019,10,11,,6,41,11,106638714
2019-10-12,2019,10,12,,7,41,12,14665626
2019-10-13,2019,10,13,,1,42,13,385726
2019-10-14,2019,10,14,,2,42,14,127870237
2019-10-15,2019,10,15,,3,42,15,207542164
2019-10-16,2019,10,16,,4,42,16,328686048
2019-10-17,2019,10,17,,5,42,17,578986326
2019-10-18,2019,10,18,,6,42,18,476951769
2019-10-19,2019,10,19,,7,42,19,9258991
2019-10-20,2019,10,20,,1,43,20,186943
2019-10-21,2019,10,21,,2,43,21,26378409
2019-10-22,2019,10,22,,3,43,22,27434511
2019-10-23,2019,10,23,,4,43,23,20819102
2019-10-24,2019,10,24,,5,43,24,25183877
2019-10-25,2019,10,25,,6,43,25,32778527
2019-10-26,2019,10,26,,7,43,26,5937088
2019-10-27,2019,10,27,,1,44,27,148462
2019-10-28,2019,10,28,,2,44,28,13430498
2019-10-29,2019,10,29,,3,44,29,20147713
2019-10-30,2019,10,30,,4,44,30,23100124
2019-10-31,2019,10,31,,5,44,31,33797055
2019-11-01,2019,11,1,,6,44,1,19442836
2019-11-02,2019,11,2,,7,44,2,3758983
2019-11-03,2019,11,3,,1,45,3,90590
2019-11-04,2019,11,4,,2,45,4,12213577
2019-11-05,2019,11,5,,3,45,5,16750795
2019-11-06,2019,11,6,,4,45,6,20989155
2019-11-07,2019,11,7,,5,45,7,26086475
2019-11-08,2019,11,8,,6,45,8,33207166
2019-11-09,2019,11,9,,7,45,9,7559872
2019-11-10,2019,11,10,,1,46,10,330558
2019-11-11,2019,11,11,,2,46,11,66057528
2019-11-12,2019,11,12,,3,46,12,68409159
2019-11-13,2019,11,13,,4,46,13,92516496
2019-11-14,2019,11,14,,5,46,14,214584299
2019-11-15,2019,11,15,,6,46,15,381777968
2019-11-16,2019,11,16,,7,46,16,49889586
2019-11-17,2019,11,17,,1,47,17,828183
2019-11-18,2019,11,18,,2,47,18,623098775
2019-11-19,2019,11,19,,3,47,19,76310525
2019-11-20,2019,11,20,,4,47,20,29972753
2019-11-21,2019,11,21,,5,47,21,27337030
2019-11-22,2019,11,22,,6,47,22,30205506
2019-11-23,2019,11,23,,7,47,23,5386308
2019-11-24,2019,11,24,,1,48,24,102699
2019-11-25,2019,11,25,,2,48,25,14966150
2019-11-26,2019,11,26,,3,48,26,27154276
2019-11-27,2019,11,27,,4,48,27,19661908
2019-11-28,2019,11,28,,5,48,28,17173876
2019-11-29,2019,11,29,,6,48,29,422610876
2019-11-30,2019,11,30,,7,48,30,15694158
2019-12-01,2019,12,1,,1,49,1,805272
2019-12-02,2019,12,2,,2,49,2,9826972
2019-12-03,2019,12,3,,3,49,3,12595192
2019-12-04,2019,12,4,,4,49,4,10131508
2019-12-05,2019,12,5,,5,49,5,18305675
2019-12-06,2019,12,6,,6,49,6,35240518
2019-12-07,2019,12,7,,7,49,7,5791390
2019-12-08,2019,12,8,,1,50,8,180250
2019-12-09,2019,12,9,,2,50,9,6770356
2019-12-10,2019,12,10,,3,50,10,35671978
2019-12-11,2019,12,11,,4,50,11,77835644
2019-12-12,2019,12,12,,5,50,12,180188610
2019-12-13,2019,12,13,,6,50,13,262107137
2019-12-14,2019,12,14,,7,50,14,29515422
2019-12-15,2019,12,15,,1,51,15,2067409
2019-12-16,2019,12,16,,2,51,16,308970785
2019-12-17,2019,12,17,,3,51,17,625245715
2019-12-18,2019,12,18,,4,51,18,109724776
2019-12-19,2019,12,19,,5,51,19,50406098
2019-12-20,2019,12,20,,6,51,20,70408892
2019-12-21,2019,12,21,,7,51,21,11522008
2019-12-22,2019,12,22,,1,52,22,141881
2019-12-23,2019,12,23,,2,52,23,23250717
2019-12-24,2019,12,24,,3,52,24,4837401
2019-12-25,2019,12,25,,4,52,25,305509
2019-12-26,2019,12,26,,5,52,26,19818652
2019-12-27,2019,12,27,,6,52,27,418702430
2019-12-28,2019,12,28,,7,52,28,8528603
2019-12-29,2019,12,29,,1,53,29,276279
2019-12-30,2019,12,30,,2,53,30,35844061
2019-12-31,2019,12,31,,3,53,31,3119207
2020-01-01,2020,1,1,,4,1,1,1263904
2020-01-02,2020,1,2,,5,1,2,5606467
2020-01-03,2020,1,3,,6,1,3,12204509
2020-01-04,2020,1,4,,7,1,4,2902901
2020-01-05,2020,1,5,,1,2,5,242338
2020-01-06,2020,1,6,,2,2,6,11654566
2020-01-07,2020,1,7,,3,2,7,24877428
2020-01-08,2020,1,8,,4,2,8,20833701
2020-01-09,2020,1,9,,5,2,9,42390924
2020-01-10,2020,1,10,,6,2,10,82712669
2020-01-11,2020,1,11,,7,2,11,11797834
2020-01-12,2020,1,12,,1,3,12,544152
2020-01-13,2020,1,13,,2,3,13,68776213
2020-01-14,2020,1,14,,3,3,14,153312367
2020-01-15,2020,1,15,,4,3,15,231361964
2020-01-16,2020,1,16,,5,3,16,420953087
2020-01-17,2020,1,17,,6,3,17,654509241
2020-01-18,2020,1,18,,7,3,18,27315731
2020-01-19,2020,1,19,,1,4,19,250657
2020-01-20,2020,1,20,,2,4,20,67386431
2020-01-21,2020,1,21,,3,4,21,24831895
2020-01-22,2020,1,22,,4,4,22,24948991
2020-01-23,2020,1,23,,5,4,23,41704632
2020-01-24,2020,1,24,,6,4,24,43759064
2020-01-25,2020,1,25,,7,4,25,7708625
2020-01-26,2020,1,26,,1,5,26,157364
2020-01-27,2020,1,27,,2,5,27,19308716
2020-01-28,2020,1,28,,3,5,28,13592235
2020-01-29,2020,1,29,,4,5,29,33885488
2020-01-30,2020,1,30,,5,5,30,23017471
2020-01-31,2020,1,31,,6,5,31,421933009
2020-02-01,2020,2,1,,7,5,1,3603656
2020-02-02,2020,2,2,,1,6,2,1001432
2020-02-03,2020,2,3,,2,6,3,8660550
2020-02-04,2020,2,4,,3,6,4,15204299
2020-02-05,2020,2,5,,4,6,5,8675018
2020-02-06,2020,2,6,,5,6,6,19831982
2020-02-07,2020,2,7,,6,6,7,37090610
2020-02-08,2020,2,8,,7,6,8,6208421
2020-02-09,2020,2,9,,1,7,9,108634
2020-02-10,2020,2,10,,2,7,10,42919659
2020-02-11,2020,2,11,,3,7,11,85782823
2020-02-12,2020,2,12,,4,7,12,69770616
2020-02-13,2020,2,13,,5,7,13,151767648
2020-02-14,2020,2,14,,6,7,14,320793192
2020-02-15,2020,2,15,,7,7,15,28277377
2020-02-16,2020,2,16,,1,8,16,553483
2020-02-17,2020,2,17,,2,8,17,440335647
2020-02-18,2020,2,18,,3,8,18,468785567
2020-02-19,2020,2,19,,4,8,19,443037078
2020-02-20,2020,2,20,,5,8,20,39159473
2020-02-21,2020,2,21,,6,8,21,46713258
2020-02-22,2020,2,22,,7,8,22,14055438
2020-02-23,2020,2,23,,1,9,23,114564
2020-02-24,2020,2,24,,2,9,24,20659347
2020-02-25,2020,2,25,,3,9,25,18844138
2020-02-26,2020,2,26,,4,9,26,13119755
2020-02-27,2020,2,27,,5,9,27,18340653
2020-02-28,2020,2,28,,6,9,28,62775152
2020-02-29,2020,2,29,,7,9,29,13870607
2020-03-01,2020,3,1,,1,10,1,2535413
2020-03-02,2020,3,2,,2,10,2,13188660
2020-03-03,2020,3,3,,3,10,3,10326341
2020-03-04,2020,3,4,,4,10,4,9655993
2020-03-05,2020,3,5,,5,10,5,23645900
2020-03-06,2020,3,6,,6,10,6,55255472
2020-03-07,2020,3,7,,7,10,7,10041727
2020-03-08,2020,3,8,,1,11,8,185464
2020-03-09,2020,3,9,,2,11,9,46647484
2020-03-10,2020,3,10,,3,11,10,58535789
2020-03-11,2020,3,11,,4,11,11,99790233
2020-03-12,2020,3,12,,5,11,12,108358581
2020-03-13,2020,3,13,,6,11,13,219112627
2020-03-14,2020,3,14,,7,11,14,24102249
2020-03-15,2020,3,15,,1,12,15,602048
2020-03-16,2020,3,16,,2,12,16,318918676
2020-03-17,2020,3,17,,3,12,17,722394504
2020-03-18,2020,3,18,,4,12,18,451769064
2020-03-19,2020,3,19,,5,12,19,61969650
2020-03-20,2020,3,20,,6,12,20,25383511
2020-03-21,2020,3,21,,7,12,21,8547242
2020-03-22,2020,3,22,,1,13,22,43339
2020-03-23,2020,3,23,,2,13,23,19758024
2020-03-24,2020,3,24,,3,13,24,14136903
2020-03-25,2020,3,25,,4,13,25,19264231
2020-03-26,2020,3,26,,5,13,26,20291973
2020-03-27,2020,3,27,,6,13,27,23332650
2020-03-28,2020,3,28,,7,13,28,4784840
2020-03-29,2020,3,29,,1,14,29,107405
2020-03-30,2020,3,30,,2,14,30,24049610
